Post.id|Tag.id
1322080|1617
1322090|1617
1322090|1987
1322100|1617
1322110|1617
1322110|1987
1322120|1617
1322120|2022
1322130|1617
1322140|1617
1322150|1617
1322150|1987
1322150|2008
1322150|2022
1322160|1617
1322160|2022
1322170|1617
1322180|1617
1322180|1987
1322190|1617
1322200|1617
1322200|2022
1322210|1617
1322220|1617
1322230|1617
1322240|1617
1322240|2022
1322250|1617
1322250|2022
1322260|1617
1322260|1987
1322270|1617
1322280|1617
1322290|1617
1322290|2008
1322300|1617
1322310|1617
1322310|1987
1322320|1617
1322320|1987
1322330|1617
1322340|1617
1322340|1987
1322350|1617
1322350|2022
1322360|1617
1322370|1617
1322380|1617
1322380|1987
1322390|1617
1322390|1987
1322400|1617
1322400|2008
1322410|1617
1322420|1617
1322430|1617
1322430|2022
1322440|1617
1322450|1617
1322450|2022
1322460|1617
1322470|1617
1322480|1617
1322490|1617
1322490|2008
1322500|1617
1322500|2022
1322510|1617
1322510|1987
1322510|2008
1322520|1617
1322520|2008
1322530|1617
1322540|1617
1322540|2008
1322540|2022
1322550|1617
1322550|1987
1322550|2022
1322560|1617
1322560|1987
1322570|1617
1322580|1617
1322590|1617
1322600|1617
1322610|1617
1322620|1617
1322620|1987
1322630|1617
1322630|1987
1322630|2022
1322640|1617
1322640|2008
1322650|1617
1322660|1617
1322660|2022
1322670|1617
1322670|1987
1322680|1617
1322690|1617
1322690|2008
1322700|1617
1322710|1617
1322710|2022
1322720|1617
1322730|1617
1322740|1617
1322750|1617
1322760|1617
1322770|1617
1322780|1617
1322780|1987
1322780|2008
1322790|1617
1322800|1617
1322810|1617
1322810|2008
1322810|2022
1322820|1617
1322820|1987
1322830|1617
1322830|1987
1322840|1617
1322840|2008
1322850|1617
1322860|1617
1322860|2022
1322870|1617
1322880|1617
1322880|2022
1322890|1617
1322890|1987
1322890|2008
1322900|1617
1322910|1617
1322910|1987
1322910|2022
1322920|1617
1322930|1617
1322930|2022
1322940|1617
1322950|1617
1322960|1617
1322970|1617
1322970|1987
1322980|1617
1322980|2008
1322990|1617
1323000|1617
1323010|1617
1323010|1987
1323020|1617
1323020|1987
1323020|2008
1323030|1617
1323030|2022
1323040|1617
1323050|1617
1323050|2022
1323060|1617
1323060|2022
1323070|1617
1323070|2008
1323080|1617
1323080|2008
1323090|1617
1323100|1617
1323110|1617
1323120|1617
1323130|1617
1323140|1617
1323150|1617
1323160|1617
1323160|2008
1323170|1617
1323170|2022
1323180|1617
1323190|1617
1323200|1617
1323210|1617
1323220|1617
1323220|2008
1323220|2022
1323230|1617
1323230|1987
1323240|1617
1323250|1617
1323250|2008
1323260|1617
1323270|1617
1323280|1617
1323280|2008
1323290|1617
1323290|2022
1323300|1617
1323310|1617
1323320|1617
1323330|1617
1323330|2008
1323340|1617
1323350|1617
1323360|1617
1323360|2022
1323370|1617
1323370|2022
1323380|1617
1323390|1617
1323400|1617
1323410|1617
1323410|1987
1323410|2022
1323420|1617
1323430|1617
1323440|1617
1323440|2022
1323450|1617
1323460|1617
1323460|2008
1323470|1617
1323470|1987
1323480|1617
1323490|1617
1323490|2022
1323500|1617
1323510|1617
1323510|2008
1323520|1617
1323520|1987
1323530|1617
1323530|1987
1323530|2008
1323540|1617
1323540|2008
1323550|1617
1323550|1987
1323560|1617
1323570|1617
1323580|1617
1323590|1617
1323600|1617
1323610|1617
1323620|1617
1323620|2008
1323620|2022
1323630|1617
1323640|1617
1323640|2008
1323650|1617
1323660|1617
1323670|1617
1323670|2008
1323680|1617
1323680|2008
1323690|1617
1323700|1617
1323710|1617
1323710|2008
1323720|1617
1323720|2008
1323730|1617
1323730|1987
1323730|2008
1323730|2022
1323740|1617
1323750|1617
1323750|2022
1323760|1617
1323760|2022
1323770|1617
1323780|1617
1323790|1617
1323790|2022
1323800|1617
1323810|1617
1323810|1987
1323820|1617
1323820|1987
1323830|1617
1323830|2022
1323840|1617
1323850|1617
1323860|1617
1323870|1617
1323880|1617
1323880|1987
1323880|2022
1323890|1617
1323890|1987
1323890|2022
1323900|1617
1323910|1617
1323920|1617
1323920|2008
1323920|2022
1323930|1617
1323940|1617
1323950|1617
1323960|1617
1323970|1617
1323970|1987
1323980|1617
1323980|1987
1323990|1617
1323990|2008
1324000|1617
1324010|1617
1324010|1987
1324010|2008
1324010|2022
1324020|1617
1324030|1617
1324040|1617
1324050|1617
1324050|2008
1324060|1617
1324060|2022
1324070|1617
1324070|1987
1324080|1617
1324080|1987
1324090|1617
1324100|1617
1324110|1617
1324110|1987
1324120|1617
1324130|1617
1324140|1617
1324150|1617
1324150|1987
1324160|1617
1325120|1183
1325120|1912
1325130|1183
1325130|2860
1325140|1183
1325150|1183
1325160|1183
1325160|2860
1325170|1183
1325180|1183
1325190|1183
1325200|1183
1325210|1183
1325210|2860
1325220|1183
1325220|1912
1325220|2860
1325230|1183
1325230|2860
1325240|1183
1325250|1183
1325250|2860
1325400|1501
1325410|1501
1325410|5132
1325410|12181
1325420|1501
1325420|2946
1325420|12181
1325430|1501
1325440|1501
1325440|2962
1325440|12181
1325450|1501
1325450|12181
1325460|1501
1325460|2962
1325470|1501
1325470|2962
1325470|5132
1325470|12181
1325480|1501
1325480|2946
1325480|5132
1325490|1501
1325500|1501
1325500|2962
1325510|1501
1325520|1501
1325520|2946
1325530|1501
1325530|12181
1325540|1501
1325540|2946
1325550|1501
1325550|5132
1325550|12181
1325560|1501
1325570|1501
1325580|1501
1325580|2946
1325580|5132
1325590|1501
1325600|1501
1325610|1501
1325610|2962
1325620|1501
1325620|2962
1325620|5132
1325630|1501
1325630|2946
1325640|1501
1325650|1501
1325650|2946
1325660|1501
1325670|1501
1325670|12181
1325680|1501
1325680|2946
1325690|1501
1325700|1501
1325700|5132
1325700|12181
1325710|1501
1325710|12181
1325720|1501
1325720|2962
1325720|12181
1325730|1501
1325730|2946
1325730|2962
1325730|12181
1325740|1501
1325750|1501
1325750|5132
1325760|1501
1325760|2946
1325770|1501
1325780|1501
1325780|5132
1325780|12181
1325790|1501
1325800|1501
1325800|12181
1325810|1501
1325810|2946
1325820|1501
1325820|5132
1325830|1501
1325840|1501
1325840|2946
1325850|1501
1325850|2946
1325860|1501
1325860|2962
1325870|1501
1325880|1501
1325890|1501
1325890|12181
1325900|1501
1325900|2962
1325900|12181
1325910|1501
1325910|2946
1325920|1501
1325920|12181
1325930|1501
1325940|478
1325940|2845
1325950|478
1325960|478
1325960|5428
1325960|11258
1325970|478
1325980|478
1325980|2900
1325980|11258
1325990|478
1325990|2845
1326000|478
1326010|478
1326010|2900
1326020|478
1326020|2845
1326030|478
1326040|478
1326040|2900
1326050|478
1326060|478
1326070|478
1326070|2845
1326070|2900
1326080|478
1326090|478
1326090|2900
1326100|478
1326100|2900
1326110|478
1326120|478
1326130|478
1326140|478
1326140|2900
1326150|478
1326150|11258
1326160|478
1326170|478
1326180|478
1326180|2845
1326190|478
1326190|2900
1326200|478
1326200|5428
1326200|11258
1326210|478
1326210|11258
1326220|478
1326220|2900
1326230|478
1326240|478
1326240|2900
1326250|478
1326260|478
1326260|2900
1326270|478
1326280|478
1326290|478
1326290|11258
1326300|478
1326300|2845
1326310|478
1326320|478
1326330|478
1326330|2845
1326340|478
1326340|5428
1326350|478
1326360|478
1326360|5428
1326360|11258
1326370|478
1326380|478
1326380|2845
1326390|478
1326400|478
1326400|2845
1326400|2900
1326410|478
1326410|2845
1326410|5428
1326420|478
1326430|478
1326430|2845
1326430|11258
1326440|478
1326440|2900
1326440|11258
1326450|478
1326450|2900
1326460|478
1326470|478
1326480|478
1326480|2900
1326480|5428
1326490|478
1326490|5428
1326500|478
1326500|5428
1326510|478
1326510|11258
1326520|478
1326530|478
1326530|2845
1326530|11258
1326540|478
1326540|5428
1326550|478
1326560|478
1326570|478
1326580|478
1326580|2900
1326590|478
1326590|2845
1326590|5428
1326600|478
1326600|2845
1326600|5428
1326610|478
1326620|478
1326630|478
1326630|2845
1326640|478
1326640|2845
1326650|478
1326660|478
1326660|2900
1326670|478
1326670|2900
1326680|478
1326680|5428
1326690|792
1326700|792
1326700|1032
1326710|792
1326720|792
1326730|792
1326730|1948
1326740|792
1326750|792
1326760|792
1326760|1032
1326760|1948
1326770|792
1326780|792
1326790|792
1326800|792
1326810|792
1326820|792
1326830|792
1326840|792
1326850|792
1326850|1948
1326860|792
1326870|792
1326880|792
1326880|1948
1326890|792
1326900|792
1326900|1032
1326910|792
1326920|792
1326930|792
1326940|792
1326940|1032
1326950|792
1326960|792
1326970|792
1326980|792
1326990|792
1327000|792
1327010|792
1327010|1032
1327020|792
1327020|1948
1327030|792
1327040|792
1327040|1032
1327050|792
1327060|792
1327070|792
1327080|792
1327080|1948
1327090|792
1327100|792
1327110|792
1327110|1948
1327120|792
1327130|792
1327130|1032
1327140|792
1327150|792
1327160|792
1327170|792
1327180|792
1327180|1032
1327180|1948
1327190|792
1327190|1948
1327200|792
1327210|792
1327220|792
1327230|792
1327240|792
1327240|1032
1327250|792
1327260|792
1327270|792
1327270|1948
1327280|792
1327290|792
1327300|792
1327300|1948
1327310|792
1327320|792
1327330|792
1327340|792
1327350|792
1327350|1032
1327360|792
1327360|1032
1327370|792
1327380|792
1327380|1948
1327390|792
1327400|792
1327410|792
1328190|1150
1328200|1150
1328210|1150
1329790|145
1329800|145
1329800|568
1329810|145
1329810|416
1329810|568
1329820|145
1329830|145
1329840|145
1329850|145
1329850|2089
1329860|145
1329870|145
1329870|568
1329870|1533
1329880|145
1329890|145
1329890|416
1329900|145
1329900|416
1329900|568
1329910|145
1329910|1533
1329920|145
1329930|145
1329940|145
1329940|1533
1329950|145
1329950|416
1329960|145
1329960|2089
1329970|145
1329970|2089
1329980|145
1329980|568
1329980|1533
1329990|145
1330000|145
1330010|145
1330020|145
1330020|416
1330020|2089
1330030|145
1330030|416
1330040|145
1330050|145
1330060|145
1330070|145
1330080|145
1330080|416
1330090|145
1330090|1533
1330100|145
1330100|416
1330100|1533
1330100|2089
1330110|145
1330110|1533
1330120|145
1330130|145
1330130|2089
1330140|145
1330140|2089
1330150|145
1330150|2089
1330160|145
1330160|2089
1330170|145
1330180|145
1330190|145
1330190|1533
1330200|145
1330200|568
1330210|145
1330210|416
1330220|145
1330220|1533
1330230|145
1330240|145
1330240|1533
1330250|145
1330260|145
1330260|568
1330260|2089
1330270|145
1330280|145
1330290|145
1330300|145
1330300|2089
1330310|145
1330310|568
1330320|145
1330320|568
1330320|1533
1330330|145
1330330|2089
1330340|145
1330340|2089
1330350|145
1330350|568
1330360|145
1330370|145
1330380|145
1330380|568
1330390|145
1330400|145
1330400|2089
1330410|145
1330420|145
1330420|568
1330430|145
1330430|416
1330430|568
1330430|2089
1330440|145
1330450|145
1330460|145
1330470|145
1330470|2089
1330480|145
1330490|145
1330490|1533
1330500|145
1330510|145
1330510|416
1330510|1533
1330520|145
1330520|2089
1330530|145
1330530|568
1330540|145
1330550|145
1330550|2089
1330560|145
1330560|568
1330560|1533
1330570|145
1330580|145
1330580|1533
1330590|145
1330590|568
1330600|145
1330610|145
1330620|145
1330620|2089
1330630|145
1330630|2089
1330640|145
1330640|568
1330650|145
1330660|145
1330660|1533
1330670|145
1330680|145
1330680|568
1330690|145
1330690|416
1330700|145
1330700|2089
1330710|145
1330710|568
1330710|1533
1330720|145
1330720|2089
1330730|145
1330730|2089
1330740|145
1330740|416
1330750|145
1330750|416
1330760|145
1330770|145
1330780|145
1330780|416
1330790|145
1330790|568
1330790|2089
1330800|145
1330810|145
1330810|1533
1330820|145
1330820|1533
1330830|145
1330840|145
1330840|416
1330840|568
1330850|145
1330860|145
1330870|145
1330870|1533
1330880|145
1330890|145
1330890|2089
1332360|6
1332360|2890
1332360|2916
1332360|6410
1332370|6
1332370|1424
1332370|6410
1332380|6
1332380|1179
1332380|1424
1332390|6
1332390|1424
1332390|6410
1332400|6
1332400|6410
1332410|6
1332410|205
1332410|1179
1332420|6
1332420|1546
1332430|6
1332430|205
1332430|2916
1332440|6
1332440|2967
1332450|6
1332450|2890
1332460|6
1332460|1424
1332460|2967
1332470|6
1332470|1546
1332470|2967
1332470|6410
1332480|6
1332480|205
1332480|1546
1332480|2916
1332480|6410
1332490|6
1332490|2890
1332500|6
1332510|6
1332510|1424
1332520|6
1332520|1179
1332520|2779
1332520|6410
1332530|6
1332540|6
1332540|205
1332540|1424
1332540|2779
1332550|6
1332560|6
1332560|1424
1332560|2779
1332560|2967
1332570|6
1332570|1424
1332570|6410
1332580|6
1332590|6
1332590|205
1332590|6410
1332600|6
1332600|2779
1332610|6
1332610|1546
1332610|6410
1332620|6
1332620|1546
1332630|6
1332630|2967
1332640|6
1332650|6
1332650|2967
1332660|6
1332660|2916
1332670|6
1332670|2916
1332680|6
1332680|1424
1332680|1546
1332680|2916
1332680|6410
1332690|6
1332690|205
1332690|2890
1332690|2967
1332690|6410
1332700|6
1332700|1179
1332710|6
1332710|1179
1332710|2890
1332720|6
1332720|6410
1332730|6
1332730|1546
1332740|6
1332740|1424
1332740|1546
1332750|6
1332760|6
1332760|1424
1332760|2967
1332770|6
1332770|1179
1332770|1424
1332780|6
1332780|205
1332780|2916
1332790|6
1332790|2779
1332790|2916
1332790|6410
1332800|6
1332800|1179
1332800|1424
1332800|2890
1332810|6
1332810|205
1332810|6410
1332820|6
1332820|1424
1332820|2916
1332820|2967
1332830|6
1332830|2967
1332840|6
1332840|2916
1332840|2967
1332850|6
1332850|1424
1332850|2967
1332860|6
1332860|1424
1332860|2779
1332860|6410
1332870|6
1332880|6
1332880|2890
1332880|2967
1332890|6
1332890|1424
1332890|2916
1332900|6
1332900|205
1332900|1546
1332910|6
1332910|1424
1332910|1546
1332910|2916
1332920|6
1332920|2779
1332920|2890
1332930|6
1332930|1424
1332930|2916
1332930|2967
1332930|6410
1332940|6
1332940|205
1332940|1424
1332940|6410
1332950|6
1332960|6
1332960|2890
1332960|2916
1332960|2967
1332970|6
1332970|2779
1332980|6
1332980|2890
1332980|2916
1332980|2967
1332980|6410
1332990|6
1332990|2967
1333000|6
1333000|205
1333000|2779
1333000|2916
1333010|6
1333010|2779
1333010|2916
1333020|6
1333020|1424
1333030|6
1333030|2779
1333040|6
1333040|1546
1333040|2779
1333040|6410
1333050|6
1333050|2916
1333060|6
1333060|2779
1333070|6
1333070|1546
1333070|2916
1333070|6410
1333080|6
1333080|1179
1333080|1424
1333080|2779
1333080|2890
1333090|6
1333090|1424
1333090|2890
1333100|6
1333100|205
1333100|1179
1333100|2916
1333100|6410
1333110|6
1333110|2779
1333110|2967
1333120|6
1333120|2916
1333130|6
1333130|1179
1333140|6
1333140|1179
1333140|6410
1333150|6
1333150|1546
1333150|2779
1333150|2967
1333160|6
1333160|1424
1333160|2890
1333160|2916
1333170|6
1333170|205
1333180|6
1333180|2916
1333190|6
1333190|1424
1333200|6
1333200|1546
1333200|2890
1333210|6
1333210|205
1333220|6
1333220|1179
1333220|2967
1333230|6
1333230|1424
1333230|6410
1333240|6
1333240|2890
1333250|6
1333250|1424
1333260|6
1333260|2916
1333260|6410
1333270|6
1333270|2916
1333280|6
1333280|1179
1333290|6
1333290|1179
1333290|2967
1333300|6
1333300|2779
1333310|6
1333310|1179
1333310|2779
1333310|2967
1333310|6410
1333320|6
1333320|205
1333320|2890
1333330|6
1333330|1546
1333340|6
1333340|1179
1333350|6
1333360|6
1333360|1424
1333360|6410
1333370|6
1333370|2967
1333380|6
1333380|205
1333380|2967
1333390|6
1333390|2916
1333400|6
1333400|2890
1333410|6
1333410|1179
1333410|1424
1333410|2890
1333420|6
1333420|1424
1333420|1546
1333420|2890
1333420|6410
1333430|6
1333430|1424
1333440|6
1333440|1179
1333440|1424
1333440|2890
1333450|6
1333450|205
1333460|6
1333460|1546
1333470|6
1333480|6
1333480|1424
1333480|2779
1333480|2890
1333490|6
1333490|205
1333490|2890
1333490|2916
1333500|6
1333500|2967
1333500|6410
1333510|6
1333510|2916
1333510|2967
1333520|6
1333520|1424
1333520|1546
1333520|6410
1333530|6
1333530|6410
1333540|6
1333540|205
1333540|2890
1333540|2967
1333550|6
1333550|205
1333550|1424
1333560|6
1333570|6
1333570|205
1333580|6
1333580|1546
1333590|6
1333590|2890
1333590|2916
1333600|6
1333600|2916
1333600|2967
1333600|6410
1333610|6
1333610|2890
1333610|6410
1333620|6
1333620|6410
1333630|6
1333630|1546
1333630|2967
1333640|6
1333640|205
1333640|2916
1333650|6
1333650|2890
1333660|6
1333660|205
1333660|2779
1333660|2916
1333670|6
1333670|2779
1333670|6410
1333680|6
1333680|205
1333680|1424
1333680|2779
1333690|6
1333690|2890
1333700|6
1333700|2779
1333700|2967
1333710|6
1333710|1179
1333710|6410
1333720|6
1333720|2890
1333720|6410
1333730|6
1333730|1424
1333730|2779
1333730|2890
1333730|2916
1333730|6410
1333740|6
1333750|6
1333750|2916
1333760|6
1333760|1546
1333770|6
1333770|1179
1333770|1424
1333770|2779
1333770|2890
1333780|6
1333780|2890
1333790|6
1333790|205
1333790|1424
1333790|2916
1333800|6
1333800|2967
1333810|6
1333810|2890
1333820|6
1333820|2779
1333820|2916
1333830|6
1333830|205
1333830|1179
1333830|1546
1333830|2779
1333830|2890
1333830|2967
1333840|6
1333840|2779
1333840|6410
1333850|6
1333850|2916
1333850|2967
1333860|6
1333860|6410
1333870|6
1333870|205
1333870|2916
1333880|6
1333880|2779
1333880|2916
1333890|6
1333900|6
1333900|1179
1333900|1546
1333900|2779
1333910|6
1333910|2779
1333910|2916
1333910|6410
1333920|6
1333920|205
1333920|2890
1333920|6410
1333930|6
1333930|1424
1333930|2967
1333930|6410
1333940|6
1333940|2890
1333940|2916
1333950|6
1333950|1424
1333950|2916
1333950|2967
1333960|6
1333960|1179
1333960|1424
1333960|1546
1333960|2967
1333970|6
1333970|205
1333970|1179
1333980|6
1333980|1179
1333980|2967
1333990|6
1333990|205
1334000|6
1334010|6
1334010|2890
1334020|6
1334030|6
1334030|1179
1334030|2916
1334030|2967
1334040|6
1334050|6
1334060|6
1334060|2916
1334060|2967
1334070|6
1334070|205
1334070|1179
1334070|1424
1334070|2967
1334080|6
1334080|2779
1334080|2916
1334080|6410
1334090|6
1334090|2779
1334090|2967
1334100|6
1334100|2779
1334110|6
1334120|6
1334120|2967
1334120|6410
1334130|6
1334130|1546
1334140|6
1334150|6
1334150|1424
1334160|6
1334160|2967
1334170|6
1334170|1179
1334170|2916
1334180|6
1334180|1179
1334180|2967
1334190|6
1334190|1179
1334190|1424
1334190|2890
1334200|6
1334200|1179
1334200|2916
1334210|6
1334210|1424
1334210|2779
1334210|2967
1334220|6
1334230|6
1334230|1179
1334230|2967
1334240|6
1334240|205
1334250|6
1334260|6
1334270|6
1334270|1424
1334270|6410
1334280|6
1334280|1546
1334280|2967
1334290|6
1334290|2916
1334300|6
1334300|1424
1334310|6
1334310|1179
1334310|2967
1334320|6
1334320|205
1334320|2967
1334320|6410
1334330|6
1334330|1424
1334330|1546
1334330|2890
1334340|6
1334340|2916
1334350|6
1334350|1179
1334350|1424
1334350|1546
1334350|2779
1334350|2890
1334360|6
1334360|1424
1334360|2890
1334360|6410
1334370|6
1334370|1546
1334380|6
1334380|2967
1334380|6410
1334390|6
1334390|205
1334390|6410
1334400|6
1334400|1424
1334400|6410
1334410|6
1334410|1179
1334410|1546
1334410|2890
1334420|6
1334430|6
1334430|2916
1334440|6
1334440|2890
1334450|6
1334450|2890
1334450|6410
1334460|6
1334470|6
1334470|2916
1334470|2967
1334470|6410
1334480|6
1334480|1546
1334480|2779
1334480|2916
1334490|6
1334490|1546
1334490|2890
1334490|6410
1334500|6
1334500|1546
1334510|6
1334510|2779
1334510|2916
1334510|6410
1334520|6
1334520|2779
1334520|2916
1334520|6410
1334530|6
1334530|2779
1334540|6
1334540|1424
1334540|1546
1334550|6
1334550|205
1334550|2779
1334550|6410
1334560|6
1334570|6
1334580|6
1334580|1179
1334580|2916
1334580|6410
1334590|6
1334600|6
1334600|205
1334600|2890
1334600|2916
1334610|6
1334610|1424
1334620|6
1334630|6
1334630|205
1334630|2967
1334640|6
1334640|1179
1334640|2890
1334640|2916
1334640|6410
1334650|6
1334650|205
1334650|1179
1334650|1424
1334650|2779
1334650|2916
1334650|2967
1334660|6
1334670|6
1334680|6
1334680|1546
1334690|6
1334690|205
1334700|6
1334700|1424
1334700|1546
1334700|2916
1334700|2967
1334710|6
1334710|2890
1334720|6
1334720|205
1334720|1546
1334720|2916
1334720|2967
1334730|6
1334730|1546
1334730|6410
1334740|6
1334740|205
1334750|6
1334750|1179
1334750|2916
1334750|6410
1334760|6
1334760|1546
1334760|2890
1334770|6
1334770|1424
1334770|2890
1334780|6
1334780|2916
1334790|6
1334790|205
1334790|2890
1334800|6
1334800|2967
1334810|6
1334810|2779
1334810|2890
1334810|2967
1334820|6
1334820|2916
1334830|6
1334830|2779
1334830|2890
1334840|6
1334840|205
1334840|1179
1334840|2779
1334840|2967
1334850|6
1334850|1179
1334860|6
1334860|2779
1334870|6
1334870|2967
1334870|6410
1334880|6
1334890|6
1334890|205
1334900|6
1334900|1179
1334900|6410
1334910|6
1334910|1179
1334910|1546
1334910|2967
1334920|6
1334920|2890
1334920|2916
1334920|6410
1334930|6
1334930|1179
1334930|2967
1334940|6
1334940|1424
1334940|1546
1334950|6
1334950|1179
1334950|2916
1334950|2967
1334960|6
1334960|205
1334960|2890
1334960|2916
1334960|6410
1334970|6
1334970|1424
1334970|2916
1334970|2967
1334980|6
1334980|2967
1334990|6
1334990|1424
1334990|2890
1335000|6
1335010|6
1335010|2890
1335020|6
1335030|6
1335030|1546
1335040|6
1335050|6
1335050|6410
1335060|6
1335060|1424
1335070|6
1335070|1179
1335070|1424
1335070|2967
1335080|6
1335090|6
1335100|6
1335100|205
1335110|6
1335110|2916
1335120|6
1335120|2890
1335130|6
1335130|1179
1335130|2779
1335130|2916
1335140|6
1335150|6
1335160|6
1335160|1179
1335160|1424
1335160|2890
1335160|6410
1335170|6
1335170|1179
1335170|6410
1335180|6
1335180|205
1335180|1546
1335180|2890
1335180|2967
1335190|6
1335190|1546
1335200|6
1335200|1179
1335200|1424
1335200|2967
1335210|6
1335210|1424
1335210|2779
1335220|6
1335220|1179
1335220|1546
1335220|2779
1335220|2916
1335230|6
1335230|1179
1335230|1424
1335240|6
1335250|6
1335250|205
1335250|2779
1335260|6
1335270|6
1335270|205
1335270|2890
1335280|6
1335280|2890
1335280|2916
1335290|6
1335290|1179
1335300|6
1335300|205
1335300|2890
1335300|6410
1335310|6
1335310|2890
1335320|6
1335320|2967
1335320|6410
1335330|6
1335340|6
1335340|1179
1335340|1424
1335350|6
1335350|1179
1335350|2890
1335360|6
1335360|205
1335370|6
1335370|205
1335380|6
1335390|6
1335390|1546
1335390|2890
1335390|2967
1335400|6
1335400|205
1335410|6
1335410|1424
1335420|6
1335420|205
1335420|2890
1335420|2916
1335420|2967
1335430|6
1335430|1546
1335430|2779
1335430|2890
1335440|6
1335440|6410
1335450|6
1335460|6
1335460|6410
1335470|6
1335470|2916
1335480|6
1335480|205
1335490|6
1335490|1179
1335490|2779
1335490|2890
1335490|2916
1335500|6
1335500|1424
1335500|6410
1335510|6
1335510|1424
1335510|1546
1335510|6410
1335520|6
1335520|1179
1335520|1424
1335520|1546
1335520|6410
1335530|6
1335530|1179
1335530|1546
1335540|6
1335540|1424
1335540|1546
1335550|6
1335550|205
1335550|1424
1335550|1546
1335550|2890
1335560|6
1335570|6
1335580|6
1335580|205
1335580|1424
1335580|1546
1335580|2890
1335580|2916
1335590|6
1335590|2779
1335590|2916
1335600|6
1335600|205
1335600|2967
1335610|6
1335610|2890
1335620|6
1335620|1179
1335620|1424
1335620|2779
1335620|2967
1335620|6410
1335630|6
1335630|1424
1335630|1546
1335630|2779
1335640|6
1335640|1179
1335640|6410
1335650|6
1335650|2890
1335660|6
1335670|6
1335670|1179
1335670|2967
1335680|6
1335680|2890
1335680|2916
1335690|6
1335690|205
1335690|1546
1335690|2779
1335700|6
1335700|1179
1335700|2779
1335700|2967
1335710|6
1335710|1179
1335710|1546
1335710|2779
1335720|6
1335720|205
1335720|2916
1335730|6
1335730|205
1335730|1179
1335730|1424
1335730|2779
1335740|6
1335740|1179
1335740|1546
1335740|2890
1335740|2916
1335750|6
1335750|205
1335750|1546
1335750|6410
1335760|6
1335760|205
1335760|1179
1335760|2779
1335760|2890
1335770|6
1335770|205
1335770|1179
1335770|1546
1335770|2779
1335780|6
1335780|1179
1335780|1546
1335780|2890
1335780|6410
1335790|6
1335790|205
1335790|1179
1335790|2890
1335790|2916
1335800|6
1335800|2779
1335810|6
1335810|205
1335810|1179
1335810|2890
1335810|2916
1335820|6
1335820|1179
1335820|1424
1335820|6410
1335830|6
1335830|1546
1335830|2779
1335830|6410
1335840|6
1335840|1179
1335840|1546
1335850|6
1335850|205
1335850|1424
1335850|1546
1335860|6
1335860|1179
1335860|2890
1335870|6
1335870|205
1335870|1424
1335870|1546
1335870|2967
1335870|6410
1335880|6
1335880|205
1335890|6
1335890|205
1335890|1546
1335900|6
1335900|205
1335900|1424
1335900|2916
1335910|6
1335910|1179
1335910|1546
1335920|6
1335920|1424
1335920|1546
1335930|6
1335930|2779
1335940|6
1335940|1179
1335940|1546
1335950|6
1335960|6
1335960|205
1335960|1179
1335970|6
1335970|205
1335970|2890
1335970|6410
1335980|6
1335980|1179
1335980|1546
1335980|2890
1335980|2916
1335980|6410
1335990|6
1335990|1546
1335990|2779
1335990|2967
1336000|6
1336000|2890
1336000|2967
1336010|6
1336010|2779
1336010|2890
1336020|6
1336020|6410
1336030|6
1336030|1424
1336030|2916
1336030|2967
1336030|6410
1336040|6
1336040|205
1336050|6
1336050|6410
1336060|6
1336070|6
1336070|205
1336070|2779
1336070|2890
1336070|2916
1339580|564
1339590|564
1339600|564
1339610|564
1339620|564
1342850|1149
1342860|1149
1342870|1149
1342880|1149
1342890|1149
1342900|1149
1344890|23
1344900|23
1344910|23
1344920|23
1344920|2852
1344930|23
1344940|23
1344940|2852
1344950|23
1344960|23
1344970|23
1344980|23
1344990|23
1345000|23
1345010|23
1345020|23
1345030|23
1345040|23
1345050|23
1345050|2852
1345060|23
1345070|23
1345070|2852
1345080|23
1345080|2852
1345090|23
1345100|23
1345110|23
1345120|23
1345130|23
1345140|23
1345150|23
1345160|23
1345170|23
1345180|23
1345190|23
1345200|23
1345210|23
1345220|23
1345220|2852
1345230|23
1345240|23
1345250|23
1345260|23
1345270|23
1345280|23
1345290|23
1345300|23
1345310|23
1345320|23
1345330|23
1345330|2852
1345340|23
1345350|23
1345360|23
1345370|23
1345380|23
1345390|23
1345400|23
1345410|23
1345420|23
1345430|23
1345440|23
1345440|2852
1345450|23
1345460|23
1345470|23
1345480|23
1345490|23
1345490|2852
1346940|432
1346950|432
1346950|790
1346950|11628
1346960|432
1346960|790
1346970|432
1346970|11628
1346980|432
1346990|432
1346990|790
1347000|432
1347010|432
1347020|432
1347030|432
1347040|432
1347050|432
1347050|11628
1347060|432
1347070|432
1347070|11628
1347080|432
1347090|432
1347100|432
1347110|432
1347120|432
1347270|214
1347280|214
1347290|214
1347300|214
1347310|214
1347320|214
1347670|558
1347980|1427
1349500|1546
1349500|2810
1349500|2848
1349510|1546
1349510|1732
1349510|3104
1349520|1546
1349530|1546
1349530|7014
1349540|1546
1349540|2810
1349540|2848
1349540|3104
1349550|1546
1349560|1546
1349560|2848
1349560|3104
1349570|1546
1349570|2863
1349570|3104
1349580|1546
1349580|1732
1349580|2848
1349580|3104
1349590|1546
1349600|1546
1349600|1732
1349600|2810
1349600|3104
1349600|7014
1349610|1546
1349610|1732
1349610|2863
1349610|7014
1349620|1546
1349630|1546
1349630|7014
1349640|1546
1349650|1546
1349650|2863
1349660|1546
1349660|1732
1349660|2810
1349670|1546
